phase,lag,n_on,n_off,diff,std_off,snr,cohen_d,median_on,median_off,diff_median,auc,sinr,selectivity,pd_at_pfa,jsd,outage,lcr,afd,bestlag_phase,train_window,test_window,block_len,n_null,null_mode,stat,two_sided,amp_var,gate_var,phase_var,pfa,q
6,30,64,222,0.1788041889667511,1.804559350013733,0.09908468276262283,0.09251659120665079,-0.10554150491952896,-0.05532081797719002,-0.050220686942338943,,,,,,0.21875,0.1746031746031746,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,0,96,146,0.31776663661003113,1.2708004713058472,0.2500523328781128,0.24637317033682404,0.11501331627368927,-0.05113045126199722,0.1661437749862671,,,,,,0.15625,0.12631578947368421,2.5,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,1,96,146,0.33432871103286743,1.428381085395813,0.23406128585338593,0.22876176555223512,0.017226852476596832,-0.17900002002716064,0.19622686505317688,,,,,,0.16666666666666666,0.10526315789473684,3.2,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,2,96,146,0.3477036654949188,1.6459795236587524,0.21124422550201416,0.20167600227611607,-0.0011697325389832258,-0.22992607951164246,0.2287563532590866,,,,,,0.1875,0.06315789473684211,6.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,3,96,146,0.3496253490447998,1.7455860376358032,0.20029109716415405,0.1799508562609576,0.18558669090270996,-0.18496279418468475,0.3705494999885559,,,,,,0.23958333333333334,0.07368421052631578,5.75,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,4,96,146,0.2389574497938156,1.6446278095245361,0.14529575407505035,0.12230282168933897,0.4577569365501404,-0.2544243335723877,0.7121812701225281,,,,,,0.28125,0.05263157894736842,9.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,5,96,146,0.10429254919290543,1.5469733476638794,0.06741715967655182,0.05571186949144473,0.27006015181541443,-0.2705247402191162,0.540584921836853,,,,,,0.3020833333333333,0.05263157894736842,9.666666666666666,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,6,96,146,0.07109713554382324,1.498087763786316,0.04745859280228615,0.03934099444175525,0.3813938796520233,-0.21595235168933868,0.5973462462425232,,,,,,0.28125,0.07368421052631578,6.75,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,7,96,146,0.12127166986465454,1.4192607402801514,0.08544706553220749,0.07130497718906412,0.5034034848213196,-0.09257522225379944,0.5959787368774414,,,,,,0.2708333333333333,0.07368421052631578,6.5,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,8,96,146,0.26335760951042175,1.3690718412399292,0.19236215949058533,0.16683581831086017,0.8478635549545288,0.0995422899723053,0.7483212947845459,,,,,,0.25,0.11578947368421053,4.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,9,96,146,0.3681489825248718,1.3265899419784546,0.2775152921676636,0.2605120336681595,0.6950696706771851,0.09190243482589722,0.6031672358512878,,,,,,0.17708333333333334,0.15789473684210525,2.125,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,10,96,146,0.4026745557785034,1.2296299934387207,0.3274762034416199,0.3181854148290143,0.8326464891433716,0.35738757252693176,0.4752589166164398,,,,,,0.14583333333333334,0.1368421052631579,2.0,1,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,11,96,146,0.46411535143852234,1.283722162246704,0.3615387976169586,0.3475564096892915,0.8484290838241577,0.36231178045272827,0.48611730337142944,,,,,,0.15625,0.17894736842105263,1.6666666666666667,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,12,96,146,0.5643469095230103,1.3336384296417236,0.42316335439682007,0.40196068930184387,0.8394854664802551,0.21303018927574158,0.6264553070068359,,,,,,0.1875,0.1368421052631579,2.5714285714285716,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,13,96,146,0.6483439207077026,1.343146562576294,0.4827052652835846,0.4558999493025353,0.7688563466072083,0.16771113872528076,0.6011452078819275,,,,,,0.15625,0.1368421052631579,2.142857142857143,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,14,96,146,0.6318188905715942,1.3026124238967896,0.4850398302078247,0.4512214696582731,0.7516419887542725,0.10778705030679703,0.6438549160957336,,,,,,0.14583333333333334,0.09473684210526316,2.8,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,15,96,146,0.5608153343200684,1.3165018558502197,0.425989031791687,0.3943882640540882,0.5545986890792847,0.1033649742603302,0.45123371481895447,,,,,,0.17708333333333334,0.1368421052631579,2.4285714285714284,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,16,96,146,0.45325374603271484,1.422493815422058,0.31863319873809814,0.30088140322973256,0.30980563163757324,-0.06704124808311462,0.37684687972068787,,,,,,0.1875,0.15789473684210525,2.25,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,17,96,146,0.3011924922466278,1.692585825920105,0.17794813215732574,0.17431455148463867,0.012499826960265636,-0.1332998275756836,0.1457996517419815,,,,,,0.22916666666666666,0.15789473684210525,2.75,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,18,96,146,0.09765923768281937,1.9011157751083374,0.05136943235993385,0.0509750875902486,0.012457948178052902,-0.12021094560623169,0.1326688975095749,,,,,,0.22916666666666666,0.12631578947368421,3.6666666666666665,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,19,96,146,-0.1108098030090332,1.9063488245010376,-0.05812671780586243,-0.05765634773625346,-0.08966286480426788,-0.1302376687526703,0.040574803948402405,,,,,,0.2708333333333333,0.14736842105263157,3.7142857142857144,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,20,96,146,-0.23702076077461243,1.8302063941955566,-0.12950493395328522,-0.12917196358290847,-0.21561792492866516,-0.2759661078453064,0.060348182916641235,,,,,,0.2708333333333333,0.12631578947368421,4.333333333333333,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,21,96,146,-0.3131851851940155,1.8129090070724487,-0.17275284230709076,-0.17374162302406046,-0.4460638165473938,-0.3912706971168518,-0.05479311943054199,,,,,,0.2604166666666667,0.14736842105263157,3.5714285714285716,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,22,96,146,-0.36542654037475586,1.8516758680343628,-0.19734908640384674,-0.19967021641092864,-0.6288818717002869,-0.32603132724761963,-0.30285054445266724,,,,,,0.28125,0.16842105263157894,3.375,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,23,96,146,-0.38765478134155273,1.8364695310592651,-0.2110869586467743,-0.21023982688350043,-0.5925775766372681,-0.2909333109855652,-0.3016442656517029,,,,,,0.3020833333333333,0.16842105263157894,3.625,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,24,96,146,-0.3493332862854004,1.2582343816757202,-0.27763769030570984,-0.2511061073302879,-0.6915139555931091,-0.25217050313949585,-0.4393434524536133,,,,,,0.3020833333333333,0.22105263157894736,2.6363636363636362,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,25,96,146,-0.3727988004684448,1.2087985277175903,-0.30840441584587097,-0.2736010722799916,-0.6218151450157166,-0.10356701910495758,-0.5182481408119202,,,,,,0.28125,0.2,2.7,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,26,96,146,-0.36061304807662964,1.4709528684616089,-0.24515607953071594,-0.22354480187362258,-0.6059316396713257,0.08176367729902267,-0.687695324420929,,,,,,0.2916666666666667,0.2,2.8,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,27,96,146,-0.23239988088607788,1.6068408489227295,-0.1446315497159958,-0.13830789360084533,-0.389290452003479,-0.02595951035618782,-0.3633309304714203,,,,,,0.25,0.22105263157894736,2.1818181818181817,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,28,96,146,-0.20035743713378906,1.4729474782943726,-0.1360248327255249,-0.1353439875212357,-0.38674449920654297,0.02098015509545803,-0.40772464871406555,,,,,,0.21875,0.18947368421052632,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,29,96,146,-0.1777060329914093,1.5398706197738647,-0.11540322005748749,-0.11917250591001878,-0.4074517488479614,0.17348045110702515,-0.5809321999549866,,,,,,0.21875,0.18947368421052632,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
7,30,96,146,-0.016307026147842407,1.8289844989776611,-0.00891589093953371,-0.009495648778213241,-0.38006001710891724,0.04353271797299385,-0.423592746257782,,,,,,0.16666666666666666,0.12631578947368421,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,0,32,195,0.27664005756378174,1.0725065469741821,0.25793787837028503,0.2647877902575717,0.5142487287521362,0.5079101324081421,0.006338596343994141,,,,,,0.0625,0.0967741935483871,1.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,1,32,195,0.2306799590587616,1.0844285488128662,0.21272028982639313,0.21581823833484387,0.5182781219482422,0.4507818818092346,0.06749624013900757,,,,,,0.09375,0.16129032258064516,1.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,2,32,195,0.262471079826355,1.135345697402954,0.23118163645267487,0.23616823046113547,0.46031248569488525,0.341927170753479,0.11838531494140625,,,,,,0.125,0.22580645161290322,1.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,3,32,195,0.2894502580165863,1.2024842500686646,0.24071022868156433,0.24865098838453664,0.4028719663619995,0.2497127652168274,0.15315920114517212,,,,,,0.09375,0.0967741935483871,1.5,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,4,32,195,0.4044151306152344,1.1256636381149292,0.3592681884765625,0.37374948261727103,0.5706544518470764,0.30301421880722046,0.26764023303985596,,,,,,0.0625,0.06451612903225806,2.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,5,32,195,0.5405734181404114,1.0965089797973633,0.4929949641227722,0.5117378881292401,0.8755223155021667,0.28101372718811035,0.5945085883140564,,,,,,0.03125,0.06451612903225806,1.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,6,32,195,0.7242996692657471,1.1876860857009888,0.609840989112854,0.625610040602553,1.0440759658813477,0.21330414712429047,0.830771803855896,,,,,,0.09375,0.0967741935483871,1.5,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,7,32,195,0.8025516271591187,1.316348671913147,0.6096801161766052,0.6129859161386735,1.3719490766525269,0.1346409171819687,1.237308144569397,,,,,,0.125,0.16129032258064516,1.3333333333333333,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,8,32,195,0.7048829197883606,1.365720272064209,0.5161253809928894,0.5104153396825054,1.396672010421753,0.014388368465006351,1.3822836875915527,,,,,,0.15625,0.16129032258064516,1.6666666666666667,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,9,32,195,0.60720294713974,1.4384870529174805,0.42211219668388367,0.41245297892344635,1.339679479598999,-0.0855487659573555,1.425228238105774,,,,,,0.21875,0.16129032258064516,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,10,32,195,0.6347270607948303,1.5247998237609863,0.41626909375190735,0.40401861148047785,1.3966734409332275,-0.05328886955976486,1.4499622583389282,,,,,,0.21875,0.16129032258064516,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,11,32,195,0.7728805541992188,1.5781487226486206,0.48973873257637024,0.4711226168390686,1.2113348245620728,-0.09472130239009857,1.3060561418533325,,,,,,0.1875,0.12903225806451613,3.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,12,32,195,0.8828597068786621,1.5033568143844604,0.5872589349746704,0.5643259477454963,0.9102528095245361,-0.14589175581932068,1.0561445951461792,,,,,,0.1875,0.12903225806451613,3.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,13,32,195,0.8587199449539185,1.3701812028884888,0.6267200112342834,0.6164547585938989,0.7215550541877747,-0.17902356386184692,0.9005786180496216,,,,,,0.15625,0.12903225806451613,2.5,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,14,32,195,0.5803388357162476,1.2768667936325073,0.45450225472450256,0.452235068237588,0.06003204733133316,0.005660971626639366,0.054371073842048645,,,,,,0.125,0.1935483870967742,1.3333333333333333,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,15,32,195,0.2532988488674164,1.2118114233016968,0.20902496576309204,0.2057909442583045,0.10245030373334885,0.07568970322608948,0.02676060050725937,,,,,,0.15625,0.12903225806451613,2.5,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,16,32,195,-0.09479185193777084,1.1283518075942993,-0.08400912582874298,-0.08298808460395715,0.27076685428619385,0.1867058277130127,0.08406102657318115,,,,,,0.21875,0.1935483870967742,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,17,32,195,-0.2523413896560669,1.0995888710021973,-0.22948703169822693,-0.23080652536329496,0.14736846089363098,0.18547557294368744,-0.03810711205005646,,,,,,0.28125,0.22580645161290322,2.25,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,18,32,195,-0.2724727690219879,1.0811412334442139,-0.25202327966690063,-0.25598052413987815,0.003963635303080082,0.26606741547584534,-0.26210376620292664,,,,,,0.28125,0.16129032258064516,3.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,19,32,195,-0.2595791816711426,1.0876550674438477,-0.23865947127342224,-0.24198197646834593,-0.13599169254302979,0.2834290564060211,-0.4194207489490509,,,,,,0.25,0.16129032258064516,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,20,32,195,-0.19692131876945496,1.1975386142730713,-0.1644383817911148,-0.16588197484717118,-0.2466655671596527,0.29500868916511536,-0.5416742563247681,,,,,,0.25,0.16129032258064516,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,21,32,195,-0.09906117618083954,1.3091907501220703,-0.07566595822572708,-0.07599665465204525,-0.3227458596229553,0.13763824105262756,-0.4603841006755829,,,,,,0.21875,0.16129032258064516,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,22,32,195,0.10583772510290146,1.3801193237304688,0.07668737322092056,0.0770566545639178,-0.3598076403141022,-0.06573258340358734,-0.294075071811676,,,,,,0.15625,0.22580645161290322,1.25,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,23,32,195,0.4766993522644043,1.403454303741455,0.33966147899627686,0.3449995627756695,-0.0827760249376297,-0.1104961708188057,0.027720145881175995,,,,,,0.03125,0.06451612903225806,1.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,24,32,195,0.9225202798843384,1.5509089231491089,0.5948255658149719,0.6105111332652453,0.5978202819824219,-0.2041468471288681,0.8019671440124512,,,,,,0.09375,0.06451612903225806,3.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,25,32,195,1.2952382564544678,1.7127299308776855,0.7562419772148132,0.7721506940250182,1.238752841949463,-0.15460637211799622,1.3933591842651367,,,,,,0.09375,0.06451612903225806,3.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,26,32,195,1.1932241916656494,1.6623332500457764,0.7178008556365967,0.7272557432698776,0.7944486737251282,-0.1176334097981453,0.9120820760726929,,,,,,0.03125,0.06451612903225806,1.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,27,32,195,1.0114777088165283,1.6159260272979736,0.6259430646896362,0.6346647574396793,0.4713808298110962,0.016113681718707085,0.45526716113090515,,,,,,0.0,0.0,0.0,1,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,28,32,195,0.9566699862480164,1.6379923820495605,0.5840502977371216,0.5974268778133568,0.48721471428871155,0.07829594612121582,0.4089187681674957,,,,,,0.0,0.0,0.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,29,32,195,0.9283056259155273,1.603995680809021,0.5787457227706909,0.5945503304602721,0.5758032202720642,0.20713433623313904,0.36866888403892517,,,,,,0.0,0.0,0.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
8,30,32,195,0.850178599357605,1.4832299947738647,0.5731940269470215,0.5866666274457395,0.5090181827545166,0.22352242469787598,0.2854957580566406,,,,,,0.03125,0.06451612903225806,1.0,0,,"2011-01-01,2020-12-31",60,200,blockperm,outage,0,z500_amp_gated,burst_gate,driver_phase_index,0.1,0.2
